frame,hip_x,hip_y,hip_z,knee_x,knee_y,knee_z,ankle_x,ankle_y,ankle_z
18,0.2590005695819855,0.3745908737182617,0.23483021557331085,0.24529404938220978,0.5248062014579773,0.28792592883110046,0.26251912117004395,0.6747640371322632,0.4163372218608856
19,0.24088402092456818,0.3768419027328491,0.23944759368896484,0.2470732033252716,0.5248111486434937,0.355676531791687,0.26184016466140747,0.6785345077514648,0.5420640110969543
20,0.2226468175649643,0.37922561168670654,0.2530141770839691,0.24016928672790527,0.5250260233879089,0.4028136134147644,0.2686682343482971,0.6808570027351379,0.6236212849617004
21,0.20015618205070496,0.3810824453830719,0.25310787558555603,0.24002978205680847,0.5335944890975952,0.38375797867774963,0.27313143014907837,0.6867504119873047,0.585200309753418
22,0.17420567572116852,0.3843138515949249,0.25259995460510254,0.2314966917037964,0.5370766520500183,0.37993404269218445,0.27453699707984924,0.6875336170196533,0.5695162415504456
23,0.14603710174560547,0.38761019706726074,0.2538805902004242,0.20718856155872345,0.5361865758895874,0.3771887421607971,0.2737669348716736,0.6870758533477783,0.5566046833992004
24,0.12667103111743927,0.38831594586372375,0.2586609125137329,0.1899951845407486,0.5298422574996948,0.4536939561367035,0.26113632321357727,0.6749130487442017,0.7361052632331848
25,0.07734496891498566,0.3881136178970337,0.26942136883735657,0.08170539140701294,0.5189657211303711,0.4638347029685974,0.2187376767396927,0.6521971225738525,0.7520239353179932
26,0.050814978778362274,0.38744455575942993,0.2699216902256012,0.09963133931159973,0.5186321139335632,0.4622391164302826,0.23116542398929596,0.6584743857383728,0.753608763217926
27,0.0200492050498724,0.383247047662735,0.2706741392612457,0.055671218782663345,0.5142539143562317,0.3632672429084778,0.23027874529361725,0.6611040234565735,0.5867512226104736
28,-0.05718010663986206,0.38208484649658203,0.28184905648231506,0.01701388880610466,0.5155220031738281,0.34139692783355713,0.14678488671779633,0.6286965608596802,0.5381987690925598
29,-0.10234952718019485,0.3758961856365204,0.28822237253189087,-0.014269907027482986,0.5162197351455688,0.32312464714050293,0.1190885454416275,0.6314830183982849,0.5045176148414612
30,-0.10507403314113617,0.37449291348457336,0.2871605455875397,-0.09062757343053818,0.5013927817344666,0.29003310203552246,0.07240018993616104,0.6188160181045532,0.4233783781528473
31,-0.21280504763126373,0.38909170031547546,0.2607360780239105,-0.15887008607387543,0.5238995552062988,0.22608020901679993,0.0671815350651741,0.6194192171096802,0.39016276597976685
32,-0.27540433406829834,0.3992145359516144,0.22583408653736115,-0.24108366668224335,0.5321080088615417,0.18992075324058533,-0.07550989836454391,0.6307947635650635,0.34868332743644714
33,-0.3121291995048523,0.399426132440567,0.16712437570095062,-0.30340173840522766,0.5312123894691467,0.16171172261238098,-0.15830078721046448,0.6200295090675354,0.3270944654941559
34,-0.3429967761039734,0.3928641974925995,0.13621512055397034,-0.42283496260643005,0.5126326084136963,0.07820214331150055,-0.35532084107398987,0.6222726702690125,0.31586921215057373
35,-0.3486226201057434,0.39101308584213257,0.12036073952913284,-0.4706948399543762,0.513027548789978,0.022082721814513206,-0.4121825098991394,0.6272059679031372,0.3149067163467407
36,-0.35746273398399353,0.39085376262664795,0.12384456396102905,-0.4621686637401581,0.511570155620575,0.07502266764640808,-0.41193902492523193,0.6266419887542725,0.36153918504714966
37,-0.3633190989494324,0.39485305547714233,0.07525209337472916,-0.443360298871994,0.5182709097862244,-0.03601773828268051,-0.3967065215110779,0.6408923268318176,0.254173219203949
38,-0.3525151014328003,0.3952505886554718,0.06782051175832748,-0.4364417791366577,0.5343360304832458,-0.023272061720490456,-0.4077982008457184,0.6679783463478088,0.2425810694694519
39,-0.3571053445339203,0.3965039551258087,0.10185721516609192,-0.4593859612941742,0.5372355580329895,0.03248124197125435,-0.4232881963253021,0.6702802777290344,0.2624903619289398
45,0.4422471225261688,0.28909096121788025,0.07659701257944107,0.4442472755908966,0.3181345760822296,0.18425379693508148,0.4474804401397705,0.3127160370349884,0.36034002900123596
48,0.44016632437705994,0.2883162498474121,0.10391762852668762,0.48051169514656067,0.32917559146881104,0.17603379487991333,0.49403271079063416,0.33421725034713745,0.30995866656303406
54,0.4404049515724182,0.2975832223892212,0.06441348046064377,0.4563366770744324,0.3227406144142151,0.20446810126304626,0.4943457841873169,0.323761910200119,0.3823852241039276
62,0.4186666011810303,0.3771251142024994,-0.0015062709571793675,0.40473559498786926,0.41773349046707153,0.05767571181058884,0.4141758680343628,0.43300387263298035,0.2904203236103058
71,0.4291774034500122,0.30145251750946045,0.04960060119628906,0.40992632508277893,0.3363841474056244,0.10683318227529526,0.4458518326282501,0.3520682752132416,0.3968171179294586
72,0.431660920381546,0.30431631207466125,0.04979271814227104,0.40811100602149963,0.34422484040260315,0.031503502279520035,0.46847671270370483,0.32828056812286377,0.3607698380947113
73,0.44233831763267517,0.30425092577934265,0.076725535094738,0.4462401866912842,0.3539700508117676,0.058900799602270126,0.5204142332077026,0.37638169527053833,0.23647744953632355
74,0.4417820870876312,0.29694467782974243,0.08018983155488968,0.4462626576423645,0.3508449196815491,0.0699416920542717,0.5150091052055359,0.3783108592033386,0.1801403909921646
75,0.4424327611923218,0.29596415162086487,0.08904354274272919,0.4316357374191284,0.351367324590683,0.12097223103046417,0.47649240493774414,0.3780849277973175,0.276227205991745
112,0.4382474720478058,0.2993822991847992,0.07464884966611862,0.4028996229171753,0.3697050213813782,0.20093129575252533,0.4365364909172058,0.37851518392562866,0.6583216190338135
116,0.021885469555854797,0.36623239517211914,-0.23996253311634064,0.11830687522888184,0.5178536772727966,-0.19725854694843292,0.18390724062919617,0.6937371492385864,-0.12655216455459595
117,0.032987676560878754,0.3771213889122009,-0.24717429280281067,0.13669319450855255,0.5301224589347839,-0.1881803274154663,0.22830146551132202,0.695218026638031,-0.042390719056129456
118,0.038970381021499634,0.3901608884334564,-0.2674727737903595,0.1450183093547821,0.540439248085022,-0.0889052078127861,0.2749927043914795,0.6952630877494812,0.19634485244750977
119,0.06928093731403351,0.3991653323173523,-0.2642676830291748,0.19756676256656647,0.5460836291313171,-0.15193942189216614,0.3070772588253021,0.6976354718208313,0.06582853943109512
120,0.12692007422447205,0.3987424969673157,-0.2524148225784302,0.22772184014320374,0.5462899804115295,-0.15764395892620087,0.32209816575050354,0.704535186290741,0.038670167326927185
121,0.15511488914489746,0.4048788249492645,-0.251613050699234,0.27205657958984375,0.5707541704177856,-0.12387341260910034,0.3389386534690857,0.7097435593605042,0.11063399910926819
122,0.17571225762367249,0.39971378445625305,-0.2432972490787506,0.2564382553100586,0.5677594542503357,-0.13543401658535004,0.3493956923484802,0.7095768451690674,0.05380082130432129
123,0.2158653736114502,0.39828139543533325,-0.2505582273006439,0.2871474325656891,0.5545036196708679,-0.20913642644882202,0.3506741523742676,0.7103776335716248,-0.08836915343999863
124,0.24647952616214752,0.39140355587005615,-0.2545674443244934,0.3001224994659424,0.5467965006828308,-0.23661823570728302,0.3520338237285614,0.7100516557693481,-0.12383662164211273
125,0.284064918756485,0.38449713587760925,-0.2549479603767395,0.32215023040771484,0.5435914993286133,-0.23096945881843567,0.3570399582386017,0.7103737592697144,-0.1129089817404747
126,0.30125805735588074,0.3760409653186798,-0.2595990002155304,0.34732353687286377,0.5353339910507202,-0.259288489818573,0.3585388660430908,0.7110807299613953,-0.17134372889995575
127,0.32328537106513977,0.3754884898662567,-0.2590743899345398,0.3758784234523773,0.5324274897575378,-0.2264632284641266,0.36205050349235535,0.7117862701416016,-0.08099611848592758
128,0.33956655859947205,0.372429221868515,-0.23784083127975464,0.39158567786216736,0.5317932963371277,-0.1992955207824707,0.36459845304489136,0.7116077542304993,-0.08011633902788162
129,0.3524126410484314,0.369041383266449,-0.23090985417366028,0.3963032066822052,0.5281972885131836,-0.22746582329273224,0.3604196012020111,0.7091976404190063,-0.15875683724880219
130,0.3661704957485199,0.36799803376197815,-0.23193615674972534,0.3877001404762268,0.5283363461494446,-0.2625375986099243,0.36242780089378357,0.708846390247345,-0.19209562242031097
131,0.3956137001514435,0.36601999402046204,-0.2238093465566635,0.40007641911506653,0.524355947971344,-0.31821590662002563,0.36489832401275635,0.7086420655250549,-0.22724482417106628
132,0.4165698289871216,0.3657349944114685,-0.21723638474941254,0.4125547409057617,0.5231311321258545,-0.3153655230998993,0.36733055114746094,0.7084253430366516,-0.24028067290782928
133,0.4420757591724396,0.36594438552856445,-0.20913845300674438,0.4271688163280487,0.5236990451812744,-0.29771509766578674,0.36655518412590027,0.7088969349861145,-0.22167065739631653
134,0.46846145391464233,0.3660790026187897,-0.22862789034843445,0.44884759187698364,0.5240495204925537,-0.2856086492538452,0.3679906725883484,0.7097768783569336,-0.18416054546833038
135,0.48843345046043396,0.36819756031036377,-0.2429969161748886,0.45402318239212036,0.5347357988357544,-0.2812190651893616,0.3680286407470703,0.710444986820221,-0.1795792430639267
136,0.517367422580719,0.3724764883518219,-0.25104042887687683,0.48690855503082275,0.5418499112129211,-0.28235626220703125,0.36990687251091003,0.7105552554130554,-0.17636822164058685
137,0.5450460910797119,0.3756518065929413,-0.2556525468826294,0.5168225765228271,0.5438814163208008,-0.271110475063324,0.37222394347190857,0.7095574736595154,-0.11667867749929428
138,0.5835340023040771,0.378410667181015,-0.25574976205825806,0.5496764779090881,0.5442134141921997,-0.2844794988632202,0.37626659870147705,0.7063372731208801,-0.13281680643558502
139,0.6142741441726685,0.38123399019241333,-0.25004369020462036,0.5848245024681091,0.5452374815940857,-0.2828889489173889,0.3888855576515198,0.6961758732795715,-0.13807852566242218
140,0.6422011852264404,0.3808988332748413,-0.24950911104679108,0.6451204419136047,0.5442079901695251,-0.2966808080673218,0.40765419602394104,0.6885611414909363,-0.1416066586971283
141,0.6655576825141907,0.38048243522644043,-0.25405770540237427,0.6996115446090698,0.5389840006828308,-0.3437994420528412,0.4526333212852478,0.677098274230957,-0.1950949877500534
142,0.6931570768356323,0.3804331421852112,-0.2613689601421356,0.7381906509399414,0.5391576886177063,-0.31492024660110474,0.5061341524124146,0.6689407229423523,-0.05887916311621666
143,0.7141355872154236,0.3802756369113922,-0.27388709783554077,0.7767422199249268,0.5394926071166992,-0.30748358368873596,0.5527375936508179,0.6654351353645325,-0.05877196043729782
144,0.7373749017715454,0.38150548934936523,-0.28609499335289,0.8075270652770996,0.5395027995109558,-0.28951334953308105,0.606479287147522,0.6656479835510254,-0.023636359721422195
145,0.7605623602867126,0.3814401924610138,-0.2938724756240845,0.8413514494895935,0.5380604267120361,-0.2852337658405304,0.6739740371704102,0.6692083477973938,-0.04419540613889694
146,0.7825150489807129,0.38136935234069824,-0.28750741481781006,0.8586671948432922,0.5377763509750366,-0.2318882942199707,0.7465123534202576,0.6731553673744202,-0.031653206795454025
147,0.8059062957763672,0.38013553619384766,-0.28706619143486023,0.923262357711792,0.5310428142547607,-0.23787370324134827,0.8009474277496338,0.6825867891311646,-0.04218677431344986
148,0.827133059501648,0.38007646799087524,-0.2891717553138733,0.9612911939620972,0.5273572206497192,-0.2510002851486206,0.8651373982429504,0.6876994967460632,-0.0446261465549469
149,0.8590919971466064,0.3815045654773712,-0.28720396757125854,0.9630769491195679,0.5257330536842346,-0.23983123898506165,0.9369234442710876,0.6919491291046143,-0.04199259728193283
150,0.8964709639549255,0.38929733633995056,-0.28090620040893555,0.9889325499534607,0.5402275919914246,-0.15306206047534943,0.9800569415092468,0.7113956212997437,0.12898603081703186
151,0.8951780200004578,0.3899427354335785,-0.267643004655838,1.0140944719314575,0.5350781679153442,-0.13160768151283264,0.979232907295227,0.7063950300216675,0.18578505516052246
152,0.9054406881332397,0.39070287346839905,-0.2673424482345581,1.0370023250579834,0.5281102657318115,-0.1738610416650772,0.9576758146286011,0.702900230884552,0.0963287279009819
153,0.9324489831924438,0.39199957251548767,-0.2692260146141052,1.0072498321533203,0.5303654670715332,-0.17114442586898804,0.9049209952354431,0.6508238315582275,0.23412983119487762
154,0.9496883749961853,0.39153894782066345,-0.2698739767074585,0.9550932049751282,0.5333927869796753,-0.16331957280635834,0.8263989090919495,0.6698283553123474,0.13908325135707855
155,0.9691856503486633,0.3911978006362915,-0.2723079323768616,0.945810854434967,0.5357192754745483,-0.1805618703365326,0.8068666458129883,0.6759107112884521,0.04227945953607559
156,0.9894077181816101,0.3910938799381256,-0.28122830390930176,0.9594835042953491,0.5387221574783325,-0.2186133861541748,0.8067526817321777,0.6774580478668213,0.02415439486503601
157,1.0431557893753052,0.38970741629600525,-0.26677680015563965,0.9764395952224731,0.5439152717590332,-0.2383747398853302,0.8078654408454895,0.6784698367118835,0.0022182322572916746
174,0.47468212246894836,0.40557464957237244,-0.004939058795571327,0.4876944124698639,0.47534701228141785,-0.2055417150259018,0.4957370162010193,0.56233811378479,-0.39418765902519226
175,0.507518470287323,0.37821900844573975,-0.0031661116518080235,0.5615087747573853,0.3984234631061554,0.18610388040542603,0.5621335506439209,0.446416974067688,-0.03612947836518288
210,0.9399304986000061,0.3919858932495117,0.256256639957428,0.9028933048248291,0.5382171273231506,0.26748791337013245,0.9789640307426453,0.6925352811813354,0.4469456970691681
211,0.9205620884895325,0.3946203887462616,0.2687426507472992,0.8653268218040466,0.5394684076309204,0.22944185137748718,0.9486452341079712,0.7029563784599304,0.4334736764431
212,0.9168172478675842,0.39459243416786194,0.26860132813453674,0.8651847839355469,0.5377904772758484,0.23645815253257751,0.8958098888397217,0.7019408941268921,0.38432449102401733
213,0.9073005318641663,0.39464789628982544,0.2678811252117157,0.8984724283218384,0.5400675535202026,0.312221497297287,0.9592006206512451,0.7029713988304138,0.4019826054573059
214,0.8945819139480591,0.395009309053421,0.2672803997993469,0.9012417793273926,0.5417600274085999,0.3612622320652008,0.9918367266654968,0.7048887014389038,0.4668526351451874
215,0.864582896232605,0.39528313279151917,0.260215699672699,0.9028145670890808,0.5510611534118652,0.3370766341686249,0.9974402785301208,0.7066003680229187,0.45981520414352417
216,0.846876859664917,0.3960035741329193,0.25612467527389526,0.9031018614768982,0.5525946021080017,0.341370165348053,0.9967965483665466,0.7063513398170471,0.4708822965621948
217,0.8156691789627075,0.39680877327919006,0.25506317615509033,0.8907808661460876,0.5514420866966248,0.33525973558425903,0.9935563206672668,0.7045104503631592,0.46552518010139465
218,0.783536970615387,0.39999300241470337,0.2523769736289978,0.8596461415290833,0.5506168007850647,0.32817167043685913,0.990572452545166,0.7006323933601379,0.46517571806907654
219,0.7520396709442139,0.40345892310142517,0.25429797172546387,0.8528934121131897,0.5524164438247681,0.3359065353870392,0.9806862473487854,0.6967101097106934,0.47546887397766113
220,0.744890034198761,0.40335753560066223,0.25079217553138733,0.8413882851600647,0.5550291538238525,0.33138537406921387,0.9805214405059814,0.6935105919837952,0.47975751757621765
221,0.7235106825828552,0.4018343687057495,0.24822193384170532,0.818166971206665,0.5550767183303833,0.3344976305961609,0.9688352942466736,0.6900433897972107,0.5074023604393005
222,0.6888860464096069,0.40174317359924316,0.2483678013086319,0.760371208190918,0.5548662543296814,0.3506205976009369,0.937934160232544,0.6806499361991882,0.5425493717193604
223,0.6594505906105042,0.39787548780441284,0.2508791387081146,0.7015652656555176,0.5547953248023987,0.3473835289478302,0.8920671343803406,0.6702720522880554,0.5379388928413391
224,0.638365626335144,0.38807928562164307,0.25195932388305664,0.662163496017456,0.5501335263252258,0.34443220496177673,0.8493477702140808,0.6659329533576965,0.5221447348594666
225,0.6180148124694824,0.38296812772750854,0.254492849111557,0.6180171966552734,0.5404418110847473,0.3157324492931366,0.7707758545875549,0.6707139015197754,0.47507819533348083
226,0.6033753156661987,0.3815660774707794,0.254508376121521,0.5914554595947266,0.5373866558074951,0.2940747141838074,0.7342708110809326,0.6661474704742432,0.44613996148109436
227,0.5777676701545715,0.3798984885215759,0.2428106963634491,0.5625541806221008,0.5350282788276672,0.2827824354171753,0.6824609041213989,0.6662197113037109,0.43205899000167847
228,0.560731828212738,0.37936046719551086,0.2295859307050705,0.5458856225013733,0.5358536243438721,0.2569693326950073,0.6132928133010864,0.6740508079528809,0.37498655915260315
229,0.5278644561767578,0.37945693731307983,0.2081729918718338,0.5094119310379028,0.5324310660362244,0.21648132801055908,0.5700607895851135,0.6829455494880676,0.29838505387306213
230,0.49884897470474243,0.3793129324913025,0.2058810442686081,0.449413925409317,0.5240727663040161,0.2238331288099289,0.5150817632675171,0.6850016713142395,0.30441638827323914
231,0.47200220823287964,0.37778693437576294,0.20817789435386658,0.4014890491962433,0.5219899415969849,0.21141868829727173,0.40776827931404114,0.6847491264343262,0.3019300103187561
232,0.4573977291584015,0.3779297173023224,0.217887282371521,0.3719678223133087,0.5241115093231201,0.2386789470911026,0.3245326280593872,0.683160662651062,0.33300286531448364
233,0.42772889137268066,0.37837162613868713,0.24206212162971497,0.3442903459072113,0.5294430255889893,0.2963956594467163,0.26315250992774963,0.6863260865211487,0.40907594561576843
234,0.4149022698402405,0.3821938633918762,0.25370994210243225,0.3305061459541321,0.5443894863128662,0.3530910015106201,0.21805107593536377,0.6889463067054749,0.5165048241615295
235,0.3877573013305664,0.3830167055130005,0.25437796115875244,0.295647531747818,0.5475640296936035,0.3312622308731079,0.1934162676334381,0.694431722164154,0.4760199785232544
236,0.3606981337070465,0.39215734601020813,0.2625075876712799,0.25870296359062195,0.5475165247917175,0.3563205301761627,0.18200771510601044,0.698273777961731,0.5153512954711914
237,0.32652217149734497,0.39531266689300537,0.26598218083381653,0.23383234441280365,0.5477579236030579,0.3444393277168274,0.16743746399879456,0.7006170153617859,0.4944099485874176
238,0.30163922905921936,0.3958657681941986,0.2742762267589569,0.21074718236923218,0.5480009317398071,0.35451364517211914,0.160844624042511,0.705011248588562,0.49956050515174866
239,0.27907127141952515,0.3931503891944885,0.27311259508132935,0.21713139116764069,0.5478100776672363,0.3455539345741272,0.16861592233181,0.7030933499336243,0.48765718936920166
240,0.2603147327899933,0.39069005846977234,0.2861539423465729,0.19698426127433777,0.5477357506752014,0.3397185802459717,0.15832141041755676,0.702474057674408,0.4809064269065857
241,0.24531535804271698,0.3905208706855774,0.28740039467811584,0.1833914816379547,0.5473611354827881,0.35083919763565063,0.1563921719789505,0.7052702903747559,0.5101072192192078
242,0.22869035601615906,0.3890884816646576,0.28454238176345825,0.18094389140605927,0.5454760789871216,0.3463682532310486,0.1585598737001419,0.7068271636962891,0.5016442537307739
243,0.21760804951190948,0.38978859782218933,0.2869716286659241,0.18266470730304718,0.5465036630630493,0.3552936613559723,0.1622549593448639,0.7059404253959656,0.4977409839630127
244,0.19855032861232758,0.38954582810401917,0.2883744239807129,0.1659550815820694,0.5438942909240723,0.3569857180118561,0.17076197266578674,0.6937137842178345,0.499572217464447
245,0.17514069378376007,0.38969817757606506,0.28665217757225037,0.15306265652179718,0.5436111092567444,0.38995152711868286,0.1567005068063736,0.6911832690238953,0.5841543078422546
246,0.15162931382656097,0.39033812284469604,0.28588175773620605,0.13527992367744446,0.5426382422447205,0.4431939423084259,0.1470457911491394,0.6928397417068481,0.6945942640304565
247,0.10530009865760803,0.390550434589386,0.26911473274230957,0.12574775516986847,0.5426132678985596,0.4104849696159363,0.14603519439697266,0.6994243860244751,0.6195641160011292
248,0.08138202875852585,0.38854700326919556,0.2683557868003845,0.10413513332605362,0.5370847582817078,0.3360621929168701,0.14529019594192505,0.6949449777603149,0.494626522064209
249,0.04974577948451042,0.3859556019306183,0.2685375511646271,0.07841714471578598,0.5309581756591797,0.3132512867450714,0.14439859986305237,0.6866036653518677,0.4779789447784424
250,0.04128548130393028,0.3899390697479248,0.2703518271446228,0.06302274018526077,0.5311511754989624,0.3981856405735016,0.140329509973526,0.6737037301063538,0.6587688326835632
251,0.018430568277835846,0.3916914165019989,0.26749736070632935,0.04031995311379433,0.5276705622673035,0.3684874475002289,0.12782004475593567,0.6444385647773743,0.5769758820533752
252,-0.07630843669176102,0.3842775523662567,0.23867379128932953,0.00245433347299695,0.5198943614959717,0.22490420937538147,0.0994599312543869,0.6522505283355713,0.31336352229118347
278,0.43091386556625366,0.30500438809394836,0.08293360471725464,0.40616536140441895,0.36099183559417725,0.21926675736904144,0.441000372171402,0.37494775652885437,0.5138645768165588
280,0.4288853704929352,0.3147057890892029,0.06582210212945938,0.4177184998989105,0.38041481375694275,0.3259161114692688,0.48823875188827515,0.3798823356628418,0.7435381412506104
302,0.4658031165599823,0.3048819899559021,0.04294738918542862,0.48237043619155884,0.3392816483974457,-0.0679217204451561,0.48011723160743713,0.3336291015148163,0.11365003883838654
329,0.07600301504135132,0.4858372211456299,-0.15144775807857513,0.09041782468557358,0.5822100639343262,-0.20326243340969086,0.09133005142211914,0.6955272555351257,-0.19803863763809204
331,0.012306934222579002,0.3993176519870758,-0.26884275674819946,0.08368828892707825,0.5389612913131714,-0.24085795879364014,0.08510852605104446,0.6950785517692566,-0.031914401799440384
332,0.0303792841732502,0.39532527327537537,-0.273652583360672,0.12333723157644272,0.5387388467788696,-0.26605406403541565,0.08471203595399857,0.6935368180274963,-0.05755768343806267
333,0.06574499607086182,0.3926335275173187,-0.2897748053073883,0.14243094623088837,0.540049135684967,-0.27881142497062683,0.0313650518655777,0.6810668706893921,-0.055581819266080856
334,0.09759389609098434,0.38777172565460205,-0.2810125946998596,0.17131353914737701,0.5369080901145935,-0.2886245548725128,0.03673335537314415,0.6813406944274902,-0.1671563684940338
335,0.1260533630847931,0.38623619079589844,-0.258340984582901,0.19376911222934723,0.5341877341270447,-0.28012311458587646,0.09670548141002655,0.6824913620948792,-0.13175185024738312
336,0.16186735033988953,0.3866131007671356,-0.24061906337738037,0.21867476403713226,0.5314687490463257,-0.24075421690940857,0.13548438251018524,0.6834493279457092,-0.10869720578193665
337,0.18059293925762177,0.3875185251235962,-0.23588840663433075,0.26550793647766113,0.5331947803497314,-0.2418099194765091,0.26460006833076477,0.6884036660194397,-0.19919812679290771
338,0.20342618227005005,0.38924047350883484,-0.23954994976520538,0.2937105894088745,0.5333296656608582,-0.2392233908176422,0.3417946398258209,0.6920796632766724,-0.180786594748497
339,0.22216551005840302,0.3919576108455658,-0.2422703206539154,0.3121435344219208,0.535567581653595,-0.24071116745471954,0.40025100111961365,0.6954174041748047,-0.19557242095470428
340,0.24382787942886353,0.3934471607208252,-0.24369491636753082,0.3320663869380951,0.5369161367416382,-0.24912087619304657,0.44129669666290283,0.6958136558532715,-0.21935461461544037
341,0.2746102809906006,0.3965873718261719,-0.24491740763187408,0.35772332549095154,0.5439369082450867,-0.2531050443649292,0.46845799684524536,0.7000980377197266,-0.21571019291877747
342,0.30439338088035583,0.3989274203777313,-0.2456420361995697,0.38612687587738037,0.5487690567970276,-0.2473168671131134,0.478621244430542,0.7034673094749451,-0.1943386048078537
343,0.3461679518222809,0.39889055490493774,-0.24601152539253235,0.4164346754550934,0.5495287179946899,-0.24995863437652588,0.49584001302719116,0.7076669931411743,-0.1869339495897293
344,0.3670734167098999,0.39933305978775024,-0.2426544576883316,0.4173845648765564,0.549170196056366,-0.24338078498840332,0.49954283237457275,0.7084813117980957,-0.1617990881204605
345,0.39592015743255615,0.39891940355300903,-0.24323073029518127,0.46952030062675476,0.5552598834037781,-0.24379460513591766,0.5017356276512146,0.7077202200889587,-0.14247195422649384
346,0.42023447155952454,0.39667579531669617,-0.24325333535671234,0.4674575626850128,0.5539388656616211,-0.2594561278820038,0.5076324343681335,0.7079755663871765,-0.18447978794574738
347,0.4358258545398712,0.3914761543273926,-0.23548464477062225,0.49292367696762085,0.5531676411628723,-0.2587989270687103,0.5062748193740845,0.7079083323478699,-0.18086181581020355
348,0.4475370943546295,0.38745659589767456,-0.22025088965892792,0.5163617134094238,0.5488636493682861,-0.2381127029657364,0.5105258226394653,0.7078534960746765,-0.17815250158309937
349,0.4639666676521301,0.38382166624069214,-0.20694275200366974,0.5371675491333008,0.5439713597297668,-0.2281438410282135,0.5124551653862,0.7076314091682434,-0.17786160111427307
350,0.48636287450790405,0.3827713131904602,-0.2115035206079483,0.5487444400787354,0.540907621383667,-0.1964207887649536,0.5127156376838684,0.7075369358062744,-0.1015385091304779
351,0.509619414806366,0.38280612230300903,-0.20670990645885468,0.5612112879753113,0.5359029173851013,-0.1982222944498062,0.5097116827964783,0.707400918006897,-0.11830714344978333
352,0.5248394012451172,0.3801259696483612,-0.19519923627376556,0.5517057180404663,0.5336735248565674,-0.20572540163993835,0.5079443454742432,0.7073059678077698,-0.14136765897274017
353,0.5509804487228394,0.38071683049201965,-0.20037618279457092,0.5559494495391846,0.534055233001709,-0.20408780872821808,0.5102550387382507,0.7075060606002808,-0.10146774351596832
354,0.5771700143814087,0.37978705763816833,-0.20275042951107025,0.58127361536026,0.5340204238891602,-0.23600946366786957,0.5144372582435608,0.7074294090270996,-0.1702428162097931
