frame,hip_x,hip_y,hip_z,knee_x,knee_y,knee_z,ankle_x,ankle_y,ankle_z,knee_angle_raw,knee_angle_smoothed
28,-0.057180106639862,0.382084846496582,0.281849056482315,0.0170138888061046,0.5155220031738281,0.3413969278335571,0.1467848867177963,0.6286965608596802,0.5381987690925598,148.27151966944692,145.50230885992943
29,-0.1023495271801948,0.3758961856365204,0.2882223725318908,-0.0142699070274829,0.5162197351455688,0.3231246471405029,0.1190885454416275,0.6314830183982849,0.5045176148414612,143.11203410867293,139.2079711548908
30,-0.1050740331411361,0.3744929134845733,0.2871605455875397,-0.0906275734305381,0.5013927817344666,0.2900331020355224,0.072400189936161,0.6188160181045532,0.4233783781528473,124.93137563818166,131.8511271869875
31,-0.2128050476312637,0.3890917003154754,0.2607360780239105,-0.1588700860738754,0.5238995552062988,0.2260802090167999,0.0671815350651741,0.6194192171096802,0.3901627659797668,116.09373640769026,118.72837313520581
32,-0.2754043340682983,0.3992145359516144,0.2258340865373611,-0.2410836666822433,0.5321080088615417,0.1899207532405853,-0.0755098983645439,0.6307947635650635,0.3486833274364471,111.69321626064757,109.37958744973777
33,-0.3121291995048523,0.399426132440567,0.1671243757009506,-0.3034017384052276,0.5312123894691467,0.1617117226123809,-0.1583007872104644,0.6200295090675354,0.3270944654941559,112.64641285488321,97.72401030430964
34,-0.3429967761039734,0.3928641974925995,0.1362151205539703,-0.42283496260643,0.5126326084136963,0.0782021433115005,-0.3553208410739898,0.6222726702690125,0.3158692121505737,81.71242526281402,88.02070029458203
35,-0.3486226201057434,0.3910130858421325,0.1203607395291328,-0.4706948399543762,0.513027548789978,0.0220827218145132,-0.4121825098991394,0.6272059679031372,0.3149067163467407,69.73821695938537,76.14395135302436
36,-0.3574627339839935,0.3908537626266479,0.123844563961029,-0.4621686637401581,0.511570155620575,0.075022667646408,-0.4119390249252319,0.6266419887542725,0.3615391850471496,84.11799962125716,75.30005388580935
37,-0.3633190989494324,0.3948530554771423,0.0752520933747291,-0.443360298871994,0.5182709097862244,-0.0360177382826805,-0.3967065215110779,0.6408923268318176,0.254173219203949,69.16754366896473,79.36669822094062
38,-0.3525151014328003,0.3952505886554718,0.0678205117583274,-0.4364417791366577,0.5343360304832458,-0.0232720617204904,-0.4077982008457184,0.6679783463478088,0.2425810694694519,81.70341658746752,93.39611416221584
39,-0.3571053445339203,0.3965039551258087,0.1018572151660919,-0.4593859612941742,0.5372355580329895,0.0324812419712543,-0.4232881963253021,0.6702802777290344,0.2624903619289398,88.94401243767444,112.71521133967906
45,0.4422471225261688,0.2890909612178802,0.076597012579441,0.4442472755908966,0.3181345760822296,0.1842537969350814,0.4474804401397705,0.3127160370349884,0.3603400290012359,163.14241475822843,136.26165713862227
48,0.4401663243770599,0.2883162498474121,0.1039176285266876,0.4805116951465606,0.329175591468811,0.1760337948799133,0.4940327107906341,0.3342172503471374,0.309958666563034,146.96335308600456,145.4415788120911
54,0.4404049515724182,0.2975832223892212,0.0644134804606437,0.4563366770744324,0.3227406144142151,0.2044681012630462,0.4943457841873169,0.323761910200119,0.3823852241039276,168.7448807970824,146.84729256281344
62,0.4186666011810303,0.3771251142024994,-0.0015062709571793,0.4047355949878692,0.4177334904670715,0.0576757118105888,0.4141758680343628,0.4330038726329803,0.2904203236103058,146.68678832213163,136.6114806361839
71,0.4291774034500122,0.3014525175094604,0.049600601196289,0.4099263250827789,0.3363841474056244,0.1068331822752952,0.4458518326282501,0.3520682752132416,0.3968171179294586,143.7060452178184,121.58430697439911
72,0.431660920381546,0.3043163120746612,0.049792718142271,0.4081110060214996,0.3442248404026031,0.03150350227952,0.4684767127037048,0.3282805681228637,0.3607698380947113,61.055734032182244,103.93551981131074
73,0.4423383176326751,0.3042509257793426,0.076725535094738,0.4462401866912842,0.3539700508117676,0.0589007996022701,0.5204142332077026,0.3763816952705383,0.2364774495363235,80.11491738105147,101.70724159547049
74,0.4417820870876312,0.2969446778297424,0.0801898315548896,0.4462626576423645,0.3508449196815491,0.0699416920542717,0.5150091052055359,0.3783108592033386,0.1801403909921646,95.17454934532898,103.06602860465156
75,0.4424327611923218,0.2959641516208648,0.0890435427427291,0.4316357374191284,0.351367324590683,0.1209722310304641,0.4764924049377441,0.3780849277973175,0.276227205991745,124.08501214389004,116.23264236546775
112,0.4382474720478058,0.2993822991847992,0.0746488496661186,0.4028996229171753,0.3697050213813782,0.2009312957525253,0.4365364909172058,0.3785151839256286,0.6583216190338135,146.91662182677285,132.9605351812219
116,0.0218854695558547,0.3662323951721191,-0.2399625331163406,0.1183068752288818,0.5178536772727966,-0.1972585469484329,0.1839072406291961,0.6937371492385864,-0.1265521645545959,166.42565609704005,154.81991421969263
117,0.0329876765608787,0.3771213889122009,-0.2471742928028106,0.1366931945085525,0.5301224589347839,-0.1881803274154663,0.228301465511322,0.695218026638031,-0.0423907190561294,159.5319981007892,162.4118264465747
118,0.0389703810214996,0.3901608884334564,-0.2674727737903595,0.1450183093547821,0.540439248085022,-0.0889052078127861,0.2749927043914795,0.6952630877494812,0.1963448524475097,169.0289856018599,166.000422824919
119,0.0692809373140335,0.3991653323173523,-0.2642676830291748,0.1975667625665664,0.5460836291313171,-0.1519394218921661,0.3070772588253021,0.6976354718208313,0.0658285394310951,160.179765724907,165.1069653394441
120,0.126920074224472,0.3987424969673157,-0.2524148225784302,0.2277218401432037,0.5462899804115295,-0.1576439589262008,0.3220981657505035,0.704535186290741,0.0386701673269271,160.92197936331823,162.14176033217439
121,0.1551148891448974,0.4048788249492645,-0.251613050699234,0.2720565795898437,0.5707541704177856,-0.1238734126091003,0.3389386534690857,0.7097435593605042,0.1106339991092681,154.6557116497696,159.20984814693145
122,0.1757122576236724,0.399713784456253,-0.2432972490787506,0.2564382553100586,0.5677594542503357,-0.13543401658535,0.3493956923484802,0.7095768451690674,0.0538008213043212,161.0043855199604,158.34402445134964
123,0.2158653736114502,0.3982813954353332,-0.2505582273006439,0.2871474325656891,0.5545036196708679,-0.209136426448822,0.3506741523742676,0.7103776335716248,-0.0883691534399986,157.8021336197039,155.53154551388585
124,0.2464795261621475,0.3914035558700561,-0.2545674443244934,0.3001224994659424,0.5467965006828308,-0.236618235707283,0.3520338237285614,0.7100516557693481,-0.1238366216421127,152.84095115958843,154.2975795719932
125,0.284064918756485,0.3844971358776092,-0.2549479603767395,0.3221502304077148,0.5435914993286133,-0.2309694588184356,0.3570399582386017,0.7103737592697144,-0.1129089817404747,153.57851563774082,152.56300900696573
126,0.3012580573558807,0.3760409653186798,-0.2595990002155304,0.3473235368728637,0.5353339910507202,-0.259288489818573,0.3585388660430908,0.7110807299613953,-0.1713437288999557,150.96798356740823,152.8460409919631
127,0.3232853710651397,0.3754884898662567,-0.2590743899345398,0.3758784234523773,0.5324274897575378,-0.2264632284641266,0.3620505034923553,0.7117862701416016,-0.0809961184859275,145.50250558931947,149.60817015916624
128,0.339566558599472,0.372429221868515,-0.2378408312797546,0.3915856778621673,0.5317932963371277,-0.1992955207824707,0.3645984530448913,0.7116077542304993,-0.0801163390278816,148.3828377702825,145.85812120627241
129,0.3524126410484314,0.369041383266449,-0.2309098541736602,0.3963032066822052,0.5281972885131836,-0.2274658232927322,0.3604196012020111,0.7091976404190063,-0.1587568372488021,147.65234355827565,141.4732122430328
130,0.3661704957485199,0.3679980337619781,-0.2319361567497253,0.3877001404762268,0.5283363461494446,-0.2625375986099243,0.3624278008937835,0.708846390247345,-0.1920956224203109,144.65407541179914,136.39033977099643
131,0.3956137001514435,0.366019994020462,-0.2238093465566635,0.4000764191150665,0.524355947971344,-0.3182159066200256,0.3648983240127563,0.7086420655250549,-0.2272448241710662,122.10454711129799,133.08536208013817
132,0.4165698289871216,0.3657349944114685,-0.2172363847494125,0.4125547409057617,0.5231311321258545,-0.3153655230998993,0.3673305511474609,0.7084253430366516,-0.2402806729078292,125.30554702944276,131.39688567672454
133,0.4420757591724396,0.3659443855285644,-0.2091384530067443,0.4271688163280487,0.5236990451812744,-0.2977150976657867,0.3665551841259002,0.7088969349861145,-0.2216706573963165,128.01012212159404,130.04028686261236
134,0.4684614539146423,0.3660790026187897,-0.2286278903484344,0.4488475918769836,0.5240495204925537,-0.2856086492538452,0.3679906725883484,0.7097768783569336,-0.1841605454683303,131.0304642337043,130.02578152247168
135,0.4884334504604339,0.3681975603103637,-0.2429969161748886,0.4540231823921203,0.5347357988357544,-0.2812190651893616,0.3680286407470703,0.710444986820221,-0.1795792430639267,137.5152612180439,132.00396812049073
136,0.517367422580719,0.3724764883518219,-0.2510404288768768,0.4869085550308227,0.5418499112129211,-0.2823562622070312,0.36990687251091,0.7105552554130554,-0.1763682216405868,135.48612662546424,134.5128273315343
137,0.5450460910797119,0.3756518065929413,-0.2556525468826294,0.5168225765228271,0.5438814163208008,-0.271110475063324,0.3722239434719085,0.7095574736595154,-0.1166786774992942,129.96945194201902,131.0513756142838
138,0.5835340023040771,0.378410667181015,-0.255749762058258,0.5496764779090881,0.5442134141921997,-0.2844794988632202,0.376266598701477,0.7063372731208801,-0.132816806435585,125.96090041673118,124.22119527865591
139,0.6142741441726685,0.3812339901924133,-0.2500436902046203,0.5848245024681091,0.5452374815940857,-0.2828889489173889,0.3888855576515198,0.6961758732795715,-0.1380785256624221,121.96430830784574,114.85918194023321
140,0.6422011852264404,0.3808988332748413,-0.249509111046791,0.6451204419136047,0.5442079901695251,-0.2966808080673218,0.407654196023941,0.6885611414909363,-0.1416066586971283,106.7204677459494,105.1923854552698
141,0.6655576825141907,0.3804824352264404,-0.2540577054023742,0.6996115446090698,0.5389840006828308,-0.3437994420528412,0.4526333212852478,0.677098274230957,-0.1950949877500534,90.13132740640944,96.39314223955137
142,0.6931570768356323,0.3804331421852112,-0.2613689601421356,0.7381906509399414,0.5391576886177063,-0.3149202466011047,0.5061341524124146,0.6689407229423523,-0.0588791631162166,86.8110003594376,92.9782697376503
143,0.7141355872154236,0.3802756369113922,-0.2738870978355407,0.7767422199249268,0.5394926071166992,-0.3074835836887359,0.5527375936508179,0.6654351353645325,-0.0587719604372978,87.86046998885692,92.49613538117549
144,0.7373749017715454,0.3815054893493652,-0.28609499335289,0.8075270652770996,0.5395027995109558,-0.289513349533081,0.606479287147522,0.6656479835510254,-0.0236363597214221,94.57726509804198,93.26337727025539
145,0.7605623602867126,0.3814401924610138,-0.2938724756240845,0.8413514494895935,0.5380604267120361,-0.2852337658405304,0.6739740371704102,0.6692083477973938,-0.0441954061388969,99.23390303479073,97.53780036563708
146,0.7825150489807129,0.3813693523406982,-0.28750741481781,0.8586671948432922,0.5377763509750366,-0.2318882942199707,0.7465123534202576,0.6731553673744202,-0.031653206795454,119.23866835146097,106.35687340218584
147,0.8059062957763672,0.3801355361938476,-0.2870661914348602,0.923262357711792,0.5310428142547607,-0.2378737032413482,0.8009474277496338,0.6825867891311646,-0.0421867743134498,109.4436947236917,116.27460311202262
148,0.827133059501648,0.3800764679908752,-0.2891717553138733,0.9612911939620972,0.5273572206497192,-0.2510002851486206,0.8651373982429504,0.6876994967460632,-0.0446261465549469,109.21768194229864,123.50463112069191
149,0.8590919971466064,0.3815045654773712,-0.2872039675712585,0.963076949119568,0.5257330536842346,-0.2398312389850616,0.9369234442710876,0.6919491291046143,-0.0419925972819328,129.85476226835883,126.99923831167531
150,0.8964709639549255,0.3892973363399505,-0.2809062004089355,0.9889325499534608,0.5402275919914246,-0.1530620604753494,0.9800569415092468,0.7113956212997437,0.1289860308170318,147.93963271270587,129.8609837606287
151,0.8951780200004578,0.3899427354335785,-0.267643004655838,1.0140944719314575,0.5350781679153442,-0.1316076815128326,0.979232907295227,0.7063950300216675,0.1857850551605224,139.53918004373588,132.9908400588062
152,0.9054406881332396,0.390702873468399,-0.2673424482345581,1.0370023250579834,0.5281102657318115,-0.1738610416650772,0.9576758146286012,0.702900230884552,0.0963287279009819,123.56332686029454,138.08206100087423
153,0.9324489831924438,0.3919995725154876,-0.2692260146141052,1.0072498321533203,0.5303654670715332,-0.171144425868988,0.9049209952354432,0.6508238315582275,0.2341298311948776,127.21011573136086,136.45082971917475
154,0.9496883749961852,0.3915389478206634,-0.2698739767074585,0.9550932049751282,0.5333927869796753,-0.1633195728063583,0.8263989090919495,0.6698283553123474,0.1390832513570785,143.66488363420402,148.32676649948561
155,0.9691856503486632,0.3911978006362915,-0.2723079323768616,0.945810854434967,0.5357192754745483,-0.1805618703365326,0.8068666458129883,0.6759107112884521,0.0422794595360755,148.71458773213814,139.7394536051525
156,0.98940771818161,0.3910938799381256,-0.2812283039093017,0.9594835042953492,0.5387221574783325,-0.2186133861541748,0.8067526817321777,0.6774580478668213,0.024154394865036,140.7585330998186,136.11778188036394
157,1.0431557893753052,0.3897074162960052,-0.2667768001556396,0.9764395952224731,0.5439152717590332,-0.2383747398853302,0.8078654408454895,0.6784698367118835,0.0022182322572916,134.8457977662293,129.50387082334532
174,0.4746821224689483,0.4055746495723724,-0.0049390587955713,0.4876944124698639,0.4753470122814178,-0.2055417150259018,0.4957370162010193,0.56233811378479,-0.3941876590251922,174.28227207716992,117.85704018778338
175,0.507518470287323,0.3782190084457397,-0.003166111651808,0.5615087747573853,0.3984234631061554,0.186103880405426,0.5621335506439209,0.446416974067688,-0.0361294783651828,24.112221345365562,110.03283900778688
210,0.939930498600006,0.3919858932495117,0.256256639957428,0.9028933048248292,0.5382171273231506,0.2674879133701324,0.9789640307426452,0.6925352811813354,0.4469456970691681,125.36222046207219,108.39607905942367
211,0.9205620884895324,0.3946203887462616,0.2687426507472992,0.8653268218040466,0.5394684076309204,0.2294418513774871,0.9486452341079712,0.7029563784599304,0.4334736764431,104.59748391273115,113.00093890757353
212,0.9168172478675842,0.3945924341678619,0.2686013281345367,0.8651847839355469,0.5377904772758484,0.2364581525325775,0.8958098888397217,0.7019408941268921,0.3843244910240173,119.66039136823834,122.14552556369341
213,0.9073005318641664,0.3946478962898254,0.2678811252117157,0.8984724283218384,0.5400675535202026,0.312221497297287,0.9592006206512452,0.7029713988304138,0.4019826054573059,155.59311212557944,135.10129624287688
214,0.8945819139480591,0.395009309053421,0.2672803997993469,0.9012417793273926,0.5417600274085999,0.3612622320652008,0.9918367266654968,0.7048887014389038,0.4668526351451874,157.1913816395643,158.9872239120827
215,0.864582896232605,0.3952831327915191,0.260215699672699,0.9028145670890808,0.5510611534118652,0.3370766341686249,0.9974402785301208,0.7066003680229187,0.4598152041435241,162.6698564883927,159.76240050096408
216,0.846876859664917,0.3960035741329193,0.2561246752738952,0.9031018614768982,0.5525946021080017,0.341370165348053,0.9967965483665466,0.7063513398170471,0.4708822965621948,166.90319834333005,167.75944508019788
217,0.8156691789627075,0.39680877327919,0.2550631761550903,0.8907808661460876,0.5514420866966248,0.335259735584259,0.9935563206672668,0.7045104503631592,0.4655251801013946,167.67180322404153,169.03119911774752
218,0.783536970615387,0.3999930024147033,0.2523769736289978,0.8596461415290833,0.5506168007850647,0.3281716704368591,0.990572452545166,0.7006323933601379,0.4651757180690765,163.83053236388216,167.0679091520069
219,0.7520396709442139,0.4034589231014251,0.2542979717254638,0.8528934121131897,0.5524164438247681,0.3359065353870392,0.9806862473487854,0.6967101097106934,0.4754688739776611,166.83428895356215,165.85808007777018
220,0.744890034198761,0.4033575356006622,0.2507921755313873,0.8413882851600647,0.5550291538238525,0.3313853740692138,0.9805214405059814,0.6935105919837952,0.4797575175762176,163.11716537821823,162.32341381101725
221,0.7235106825828552,0.4018343687057495,0.2482219338417053,0.818166971206665,0.5550767183303833,0.3344976305961609,0.9688352942466736,0.6900433897972107,0.5074023604393005,159.75245646044374,157.73752716376663
222,0.6888860464096069,0.4017431735992431,0.2483678013086319,0.760371208190918,0.5548662543296814,0.3506205976009369,0.937934160232544,0.6806499361991882,0.5425493717193604,154.15937714241565,151.77344156531328
223,0.6594505906105042,0.3978754878044128,0.2508791387081146,0.7015652656555176,0.5547953248023987,0.3473835289478302,0.8920671343803406,0.6702720522880554,0.5379388928413391,143.50243767072348,144.89332970764045
224,0.638365626335144,0.388079285621643,0.2519593238830566,0.662163496017456,0.5501335263252258,0.3444322049617767,0.8493477702140808,0.6659329533576965,0.5221447348594666,138.1786144958409,138.6017460104269
225,0.6180148124694824,0.3829681277275085,0.254492849111557,0.6180171966552734,0.5404418110847473,0.3157324492931366,0.7707758545875549,0.6707139015197754,0.4750781953334808,134.3489346051755,135.5748932468034
226,0.6033753156661987,0.3815660774707794,0.254508376121521,0.5914554595947266,0.5373866558074951,0.2940747141838074,0.7342708110809326,0.6661474704742432,0.4461399614810943,128.08630951287856,133.64163965599928
227,0.5777676701545715,0.3798984885215759,0.2428106963634491,0.5625541806221008,0.5350282788276672,0.2827824354171753,0.6824609041213989,0.6662197113037109,0.4320589900016784,130.98129305260278,132.78477008868447
228,0.560731828212738,0.3793604671955108,0.2295859307050705,0.5458856225013733,0.5358536243438721,0.2569693326950073,0.6132928133010864,0.6740508079528809,0.3749865591526031,140.47943770616823,134.02717988949033
229,0.5278644561767578,0.3794569373130798,0.2081729918718338,0.5094119310379028,0.5324310660362244,0.216481328010559,0.5700607895851135,0.6829455494880676,0.2983850538730621,143.63431405702633,137.68600133508033
230,0.4988489747047424,0.3793129324913025,0.2058810442686081,0.449413925409317,0.5240727663040161,0.2238331288099289,0.5150817632675171,0.6850016713142395,0.3044163882732391,136.76188466675316,143.07190826726065
231,0.4720022082328796,0.3777869343757629,0.2081778943538665,0.4014890491962433,0.5219899415969849,0.2114186882972717,0.4077682793140411,0.6847491264343262,0.3019300103187561,141.21619053172745,148.85598931391394
232,0.4573977291584015,0.3779297173023224,0.217887282371521,0.3719678223133087,0.5241115093231201,0.2386789470911026,0.3245326280593872,0.683160662651062,0.3330028653144836,153.976324377146,153.59608517419136
233,0.4277288913726806,0.3783716261386871,0.2420621216297149,0.3442903459072113,0.5294430255889893,0.2963956594467163,0.2631525099277496,0.6863260865211487,0.4090759456157684,164.87273273877145,157.29379873023626
234,0.4149022698402405,0.3821938633918762,0.2537099421024322,0.3305061459541321,0.5443894863128662,0.3530910015106201,0.2180510759353637,0.6889463067054749,0.5165048241615295,164.31604445490424,160.67646510578055
235,0.3877573013305664,0.3830167055130005,0.2543779611587524,0.295647531747818,0.5475640296936035,0.3312622308731079,0.1934162676334381,0.694431722164154,0.4760199785232544,162.54127035096008,164.16429346005725
236,0.3606981337070465,0.3921573460102081,0.2625075876712799,0.2587029635906219,0.5475165247917175,0.3563205301761627,0.1820077151060104,0.698273777961731,0.5153512954711914,162.76706870855622,164.4102029307477
237,0.3265221714973449,0.3953126668930053,0.2659821808338165,0.2338323444128036,0.5477579236030579,0.3444393277168274,0.1674374639987945,0.7006170153617859,0.4944099485874176,160.62879765957103,162.11339673994894
238,0.3016392290592193,0.3958657681941986,0.2742762267589569,0.2107471823692321,0.5480009317398071,0.3545136451721191,0.160844624042511,0.705011248588562,0.4995605051517486,159.74554271716843,159.25699722383467
239,0.2790712714195251,0.3931503891944885,0.2731125950813293,0.2171313911676406,0.5478100776672363,0.3455539345741272,0.16861592233181,0.7030933499336243,0.4876571893692016,161.96960637158875,158.34112735753183
240,0.2603147327899933,0.3906900584697723,0.2861539423465729,0.1969842612743377,0.5477357506752014,0.3397185802459717,0.1583214104175567,0.702474057674408,0.4809064269065857,155.09124295455425,157.43934588325254
241,0.2453153580427169,0.3905208706855774,0.2874003946781158,0.1833914816379547,0.5473611354827881,0.3508391976356506,0.1563921719789505,0.7052702903747559,0.5101072192192078,153.8809848118754,156.4302913416307
242,0.228690356016159,0.3890884816646576,0.2845423817634582,0.1809438914060592,0.5454760789871216,0.3463682532310486,0.1585598737001419,0.7068271636962891,0.5016442537307739,155.86616861876072,156.25786576139328
243,0.2176080495119094,0.3897885978221893,0.2869716286659241,0.1826647073030471,0.5465036630630493,0.3552936613559723,0.1622549593448639,0.7059404253959656,0.4977409839630127,160.9831028446421,158.10331546219666
244,0.1985503286123275,0.3895458281040191,0.2883744239807129,0.1659550815820694,0.5438942909240723,0.3569857180118561,0.1707619726657867,0.6937137842178345,0.499572217464447,156.96168106752071,160.53620174110645
245,0.17514069378376,0.389698177576065,0.2866521775722503,0.1530626565217971,0.5436111092567444,0.3899515271186828,0.1567005068063736,0.6911832690238953,0.5841543078422546,159.64710050460494,161.74224775560072
246,0.1516293138265609,0.390338122844696,0.285881757736206,0.1352799236774444,0.5426382422447205,0.4431939423084259,0.1470457911491394,0.6928397417068481,0.6945942640304565,165.24885075754963,162.49322692877126
247,0.105300098657608,0.390550434589386,0.2691147327423095,0.1257477551698684,0.5426132678985596,0.4104849696159363,0.1460351943969726,0.6994243860244751,0.6195641160011292,169.7541012273123,162.45010030981516
248,0.0813820287585258,0.3885470032691955,0.2683557868003845,0.1041351333260536,0.5370847582817078,0.3360621929168701,0.145290195941925,0.6949449777603149,0.494626522064209,159.49413984112076,160.07689077116112
249,0.0497457794845104,0.3859556019306183,0.2685375511646271,0.0784171447157859,0.5309581756591797,0.3132512867450714,0.1443985998630523,0.6866036653518677,0.4779789447784424,150.82608021903246,157.53527905914746
250,0.0412854813039302,0.3899390697479248,0.2703518271446228,0.0630227401852607,0.5311511754989624,0.3981856405735016,0.140329509973526,0.6737037301063538,0.6587688326835632,159.51810619936361,167.09999025168824
251,0.0184305682778358,0.3916914165019989,0.2674973607063293,0.0403199531137943,0.5276705622673035,0.3684874475002289,0.1278200447559356,0.6444385647773743,0.5769758820533752,153.36258411371765,151.30142887046608
252,-0.076308436691761,0.3842775523662567,0.2386737912893295,0.0024543334729969,0.5198943614959717,0.2249042093753814,0.0994599312543869,0.6522505283355713,0.3133635222911834,146.14228912867586,140.60254723803124
278,0.4309138655662536,0.3050043880939483,0.0829336047172546,0.4061653614044189,0.3609918355941772,0.2192667573690414,0.441000372171402,0.3749477565288543,0.5138645768165588,154.5727146976841,134.0405803597599
280,0.4288853704929352,0.3147057890892029,0.0658221021294593,0.4177184998989105,0.3804148137569427,0.3259161114692688,0.4882387518882751,0.3798823356628418,0.7435381412506104,161.43150978987066,127.81144979158813
302,0.4658031165599823,0.3048819899559021,0.0429473891854286,0.4823704361915588,0.3392816483974457,-0.0679217204451561,0.4801172316074371,0.3336291015148163,0.1136500388383865,17.088460113808956,120.44126615330634
